id,type,path,recorded_by,date,notes
d03fd5b7-3a25-48f2-8085-6ba68a8d1b29,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/d03fd5b7-3a25-48f2-8085-6ba68a8d1b29.wav,,,
5c63237f-2092-4a3d-9253-d50712ddf4cb,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/5c63237f-2092-4a3d-9253-d50712ddf4cb.wav,,,
5e807abf-851f-4618-aa36-29ba3e386542,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/5e807abf-851f-4618-aa36-29ba3e386542.wav,,,
edc50d0e-bfb0-4a20-a037-9fba4d6b1ed1,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/edc50d0e-bfb0-4a20-a037-9fba4d6b1ed1.wav,,,
1e505a93-4ad6-49e7-8615-57b20049a995,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/1e505a93-4ad6-49e7-8615-57b20049a995.wav,,,
09a65275-6e17-4150-8bc8-dcc528775b4a,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/09a65275-6e17-4150-8bc8-dcc528775b4a.wav,,,
7568ce7c-a472-423c-82ff-f5009a768f2c,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/7568ce7c-a472-423c-82ff-f5009a768f2c.wav,,,
30c3c1ac-5572-4734-94a9-263b57720d8c,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/30c3c1ac-5572-4734-94a9-263b57720d8c.wav,,,
f308a93c-bec1-4a1e-bd0f-3824b5d6332e,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/f308a93c-bec1-4a1e-bd0f-3824b5d6332e.wav,,,
379ec8e4-9e47-4738-9c31-373cc8a6a217,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/379ec8e4-9e47-4738-9c31-373cc8a6a217.wav,,,
a59a0e5b-3321-40ce-9dfe-3d9fe17db0c0,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/a59a0e5b-3321-40ce-9dfe-3d9fe17db0c0.wav,,,
101fee84-5252-44a7-95c0-5cc9763f69b7,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/101fee84-5252-44a7-95c0-5cc9763f69b7.wav,,,
d4318ede-e812-4ac8-b733-cb4b46d93eab,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/d4318ede-e812-4ac8-b733-cb4b46d93eab.wav,,,
027746dd-0a3e-4acf-a68e-f59298f39da1,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/027746dd-0a3e-4acf-a68e-f59298f39da1.wav,,,
2722f5a7-e34a-43e5-a310-77fc143b893e,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/2722f5a7-e34a-43e5-a310-77fc143b893e.wav,,,
9d340618-3935-4028-9888-48767f0203e8,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/9d340618-3935-4028-9888-48767f0203e8.wav,,,
b12f5a08-4863-40b5-99ee-0f2fbac48b1e,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/b12f5a08-4863-40b5-99ee-0f2fbac48b1e.wav,,,
6264bbff-fc42-42da-a1af-3e0d727cfe38,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/6264bbff-fc42-42da-a1af-3e0d727cfe38.wav,,,
5a5bac55-b6d3-44ac-9b96-05c8a574e036,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/5a5bac55-b6d3-44ac-9b96-05c8a574e036.wav,,,
66fd9516-d865-474a-b841-c527e19d6d97,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/66fd9516-d865-474a-b841-c527e19d6d97.wav,,,
4eb5e73f-c617-41f3-ae43-74bf656a856d,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/4eb5e73f-c617-41f3-ae43-74bf656a856d.wav,,,
da992d31-59bc-4fc4-b37d-f1a2cdd4ad23,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/da992d31-59bc-4fc4-b37d-f1a2cdd4ad23.wav,,,
24b76344-968c-4921-ad70-0d408241ca56,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/24b76344-968c-4921-ad70-0d408241ca56.wav,,,
063c7c8a-cbd5-4216-b8ed-34f402615cde,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/063c7c8a-cbd5-4216-b8ed-34f402615cde.wav,,,
351117cf-b224-4bbe-8ccb-32dda637089b,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/351117cf-b224-4bbe-8ccb-32dda637089b.wav,,,
ee75dc17-5c97-488d-b141-e6aac2355587,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/ee75dc17-5c97-488d-b141-e6aac2355587.wav,,,
84872b80-3a1b-46c6-bfe0-e89c6e09cfdb,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/84872b80-3a1b-46c6-bfe0-e89c6e09cfdb.wav,,,
15943a3c-9055-4f14-9936-a38c4c492ede,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/15943a3c-9055-4f14-9936-a38c4c492ede.wav,,,
fd227aef-205f-40fa-bf1a-823d04076f73,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/fd227aef-205f-40fa-bf1a-823d04076f73.wav,,,
124fb74b-f6ff-495a-9122-0ce10a4abe9c,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/124fb74b-f6ff-495a-9122-0ce10a4abe9c.wav,,,
235891a2-b128-42b3-a2bc-13d50684e096,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/235891a2-b128-42b3-a2bc-13d50684e096.wav,,,
08c91479-a0b4-47a6-b475-f1f690d58b70,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/08c91479-a0b4-47a6-b475-f1f690d58b70.wav,,,
10701943-1758-471e-8db6-ee96505d4330,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/10701943-1758-471e-8db6-ee96505d4330.wav,,,
f0d26555-3474-4fdb-a801-c7f60cb5cfc7,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/f0d26555-3474-4fdb-a801-c7f60cb5cfc7.wav,,,
0440e875-7cab-4225-8131-5f7543cbf454,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/0440e875-7cab-4225-8131-5f7543cbf454.wav,,,
62425cad-f578-43d2-8abd-fc1b150148e9,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/62425cad-f578-43d2-8abd-fc1b150148e9.wav,,,
6ee0c762-1a9c-4891-be15-7bfae0ffa661,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/6ee0c762-1a9c-4891-be15-7bfae0ffa661.wav,,,
34058fd0-fe18-4493-acba-517b452f5435,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/34058fd0-fe18-4493-acba-517b452f5435.wav,,,
0a139b7c-1234-453d-b4cc-2923e11e7a61,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/0a139b7c-1234-453d-b4cc-2923e11e7a61.wav,,,
33cda39f-9e71-4f90-abda-8c89a67812e0,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/33cda39f-9e71-4f90-abda-8c89a67812e0.wav,,,
38d830e6-f630-46f7-a6a8-d5d276ef4385,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/38d830e6-f630-46f7-a6a8-d5d276ef4385.wav,,,
1023361b-5dd3-4034-9740-8765c2c6367c,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/1023361b-5dd3-4034-9740-8765c2c6367c.wav,,,
aae7884d-e3dc-4040-b80a-e2ff30bcf0e2,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/aae7884d-e3dc-4040-b80a-e2ff30bcf0e2.wav,,,
11689493-05a9-448e-b414-c70c1d21bce5,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/11689493-05a9-448e-b414-c70c1d21bce5.wav,,,
5fc40008-e6b5-4239-858b-482a528f5fc8,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/5fc40008-e6b5-4239-858b-482a528f5fc8.wav,,,
cec9a183-672b-47f2-83e1-4cf5e08e5621,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/cec9a183-672b-47f2-83e1-4cf5e08e5621.wav,,,
60c9d9b4-3d17-47b8-bb37-1aa1b148af1c,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/60c9d9b4-3d17-47b8-bb37-1aa1b148af1c.wav,,,
424b0774-832a-41f4-a8d4-7d8bef03a878,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/424b0774-832a-41f4-a8d4-7d8bef03a878.wav,,,
f9235eae-e4a4-4d8c-ae48-f36aa0a99631,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/f9235eae-e4a4-4d8c-ae48-f36aa0a99631.wav,,,
d92375ce-ac6b-4655-abc8-b3e0593f58a9,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/d92375ce-ac6b-4655-abc8-b3e0593f58a9.wav,,,
342d8ecf-77da-4992-8a3a-a1eea1df52a5,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/342d8ecf-77da-4992-8a3a-a1eea1df52a5.wav,,,
7981c370-6e4d-453b-9feb-edf6abb54b84,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/7981c370-6e4d-453b-9feb-edf6abb54b84.wav,,,
4779796b-b562-4566-b270-1b4448dcc35f,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/4779796b-b562-4566-b270-1b4448dcc35f.wav,,,
08ec1665-ed93-4bbe-bd6b-e83f4484fa47,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/08ec1665-ed93-4bbe-bd6b-e83f4484fa47.wav,,,
f70895bd-9369-4fa6-820b-297fd2567c96,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/f70895bd-9369-4fa6-820b-297fd2567c96.wav,,,
25ff93ed-8803-48c3-939f-b9276ca82d97,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/25ff93ed-8803-48c3-939f-b9276ca82d97.wav,,,
a304fd8d-36cb-40f8-9f4f-ab0356e28ba2,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/a304fd8d-36cb-40f8-9f4f-ab0356e28ba2.wav,,,
fae63ed5-6c82-4711-afbf-f8ed8064c86b,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/fae63ed5-6c82-4711-afbf-f8ed8064c86b.wav,,,
f961a55e-2e5f-4901-b211-cf8953c36b90,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/f961a55e-2e5f-4901-b211-cf8953c36b90.wav,,,
54725d54-33b9-4acb-a9f8-04ee405e3342,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/54725d54-33b9-4acb-a9f8-04ee405e3342.wav,,,
bad1605f-9b14-416f-94cd-ab815c4730b6,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/bad1605f-9b14-416f-94cd-ab815c4730b6.wav,,,
ba7917a1-8bfd-4b05-a142-b7f6a53f1101,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/ba7917a1-8bfd-4b05-a142-b7f6a53f1101.wav,,,
9f6f1d54-9f61-4ea3-a9af-9cdff46963a6,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/9f6f1d54-9f61-4ea3-a9af-9cdff46963a6.wav,,,
0f30158e-6db0-4f15-b444-14852bff19b0,word,c:/Users/94772/Desktop/Adaptive Audio-Based Therapeutic System for Post-Linguistic Hearing Loss Enhancing Emergency and Noisy-Environment Speech Comprehension-Test1/EarDisableResearch/Models/Data/audio/words/0f30158e-6db0-4f15-b444-14852bff19b0.wav,,,
